Location Name	Address	City	ZIP	Taxpayer ID	Location Number	Permit Begin Date	Permit End Date
BUDGET SUITES OF AMERICA LLC, TX-282	INTERSATE 35/LOOP 12 & TECH DRIVE	DALLAS	75310	18804163717	00001	05/30/1999	09/30/2000
DEBONAIRE $ 1 50 CLEANERS	211 GALLOWAY CTR STE 102	MESQUITE	75310	32028287756	00001	01/24/1997	07/21/1998
MARCUS & CO #855	PRESTONWOOD TOWN CENTER	DALLAS	75310	10609529135	00016	08/01/1986	09/30/1987
PTA SCHOOL STORE	100 GLEN FOREST DR	RICHWOOD	75310	30005265498	00001	01/19/1981	12/31/1989
GOAT COUTURE	400 N ERVAY ST UNIT 132753	DALLAS	75313	32068070237	00001	06/01/2022	
GRAY MAGNOLIA LLC	400 N ERVAY ST UNIT 131135	DALLAS	75313	32066716682	00004	04/15/2022	
HAJARZIE LLC	400 N ERVAY ST UNIT 131767	DALLAS	75313	32075570609	00001	10/12/2020	
JUJU WEAR	400 N ERVAY ST # 191341	DALLAS	75313	32043467953	00003	10/01/2019	
KVC LLC	400 N ERVAY ST UNIT 131714	DALLAS	75313	32079596428	00001	09/01/2021	
P3A SECURITY	400 N ERVAY ST UNIT 130053	DALLAS	75313	32086391748	00001	11/14/2022	
RRA VENTURES LLC	400 N ERVAY ST UNIT 131405	DALLAS	75313	32070548824	00001	05/12/2020	
THE BANGER BRAND LLC	400 N ERVAY ST UNIT 131756	DALLAS	75313	32073175401	00002	07/01/2020	
TH3 MINISTRY OF FASHION HOLDINGS LLC	400 N ERVAY ST UNIT 133162	DALLAS	75313	32083846884	00001	06/01/2022	
WILD PHOENIX PET FOODS LLC	400 N ERVAY ST UNIT 131053	DALLAS	75313	32069221664	00002	07/01/2020	
BOOKER DAYCARE IN HOME	2910 PEPPERIDGE LANCASTER	DALLAS	75314	32008130380	00001	06/01/1992	12/31/1992
BIG RIVER EMPORIUM	TEXAS STATE FAIR GRAND PLACE	DALLAS	75315	32023164273	00002	04/01/1998	06/30/1998
ACS BUSINESS PROCESS SOLUTIONS INC	PO BOX 151127	DALLAS	75315	18704766064	00001	07/01/2002	07/01/2002
ADMISSIONS AND PARKING	STATE FAIR GROUNDS	DALLAS	75315	17560025110	00004	01/01/1985	
AEP-SPAN	5100 E GRAND AVE	DALLAS	75315	19108649120	00009	08/01/2002	07/31/2004
ANNE ESTES PROMOTIONS INC	STATE FAIR OF TEXAS	DALLAS	75315	19539330324	00003	10/01/1993	03/31/1994
BLOUNT'S CONSTRUCTION	3011 PARK ROW AVE APT 195	DALLAS	75315	32020210293	00001	07/25/2006	09/30/2006
BMC SALES COMPANY INC	FAIR PARK	DALLAS	75315	17519684231	00001	09/01/2000	10/22/2000
COOKBOOK SALES	STATE FAIR GROUNDS	DALLAS	75315	17560025110	00003	07/01/1975	
CYRANO'S	1001 WASHINGTON DR	DALLAS	75315	17524359399	00002	07/04/1992	03/31/1993
DALLAS FAIR PARK	3809 GRAND AVENUE	DALLAS	75315	32006282209	00010	10/01/2002	12/31/2014
DINNER IN THE WILD-ANNUAL FUNDRAISER	3809 GRAND AVE	DALLAS	75315	17560675690	00004	11/17/2005	11/17/2005
EXXON MOBIL CORPORATION	STATE FAIR GROUNDS	DALLAS	75315	11354090059	02372	09/26/1997	10/01/2000
FIFTH AVENUE COLLECTION	STATE FAIR OF TEXAS BAZAAR BLD SPACE 104	DALLAS	75315	14604162173	00001	10/01/1992	04/15/1993
FLOWERS BY MONICA	4216 MALCOMX BLVD	DALLAS	75315	32017271563	00001	05/01/2005	12/25/2006
FOTO FANTASY INC	FAIR PARK ON 2ND AVE	DALLAS	75315	10432570280	00095	07/01/1998	08/31/2002
GAMES	STATE FAIR MIDWAY	DALLAS	75315	17560025110	00006	06/01/1990	
LITTLE EGYPT	STATE FAIR OF TEXAS	DALLAS	75315	32010711615	00005	01/01/1999	12/31/2004
MUSIC HALL - FAIR PARK - LOT #3512	1ST AVENUE	DALLAS	75315	19531314474	00018	08/01/1999	06/30/2000
MY PILLOW USA	1600 FUNWAY BOOTH # 37 & 38	DALLAS	75315	10506162055	00001	09/30/2005	12/25/2006
NOVELTY STANDS	STATE FAIR GROUNDS	DALLAS	75315	17560025110	00007	10/01/1996	
PAM'S TREASURES	3809 GRAND AVENUE	DALLAS	75315	32007006870	00003	06/18/1999	12/31/2004
PASSPORT/CATHERINE THE GREAT	HALL OF STATE /FAIR PARK	DALLAS	75315	19114453806	00001	07/04/1992	12/31/1992
RICK'S BEDROOMS	HOME SHOW & STATE FAIR	DALLAS	75315	17519914380	00013	02/01/2004	03/31/2007
SILVER WINGS	CENTINNIAL BLDG TEXAS STATE FAIR SP# 137	DALLAS	75315	32008850748	00005	01/01/1997	01/01/2002
SPORTS WORLD	1001 WASHINGTON ST, FAIR PARK	DALLAS	75315	32011861021	00001	07/27/2003	07/27/2003
STARPLEX AMPHITHEATER_- LOT #3517	1ST AVENUE	DALLAS	75315	19531314474	00021	08/01/1999	07/31/2008
STARPLEX VALET - LOT #3518	1ST AVE	DALLAS	75315	19531314474	00022	08/01/1999	01/31/2005
TEXAS BIG DAWG	1229 NIMITZ DR EMBARCADERO BLD 29 MAP PLAT NO 15	DALLAS	75315	32006956729	00001	09/01/2000	12/31/2002
THE CHURCHILL GROUP	3000 HWY 66 EAST	CADDO MILLS	75315	32008447206	00003	10/01/2002	09/30/2003
THE DOG HOUSE	GRAND AVE THE FAIR PARK	DALLAS	75315	32016480850	00001	01/06/2005	12/31/2006
ULTIMATE OUTLET INC	1300 CULLUM BLVD DALLAS FAIR PARK	DALLAS	75315	13634963600	00004	03/08/1998	04/16/1998
WORLD CUP	FAIR PARK COTTON BOWL	DALLAS	75315	17523661381	00004	06/01/1994	06/01/1994
ZION'S LOW-COST JEANS AND OTHER NICETIES	THE GASTON BAZAAR 7305 GASTON AVE	DALLAS	75315	32004768761	00002	10/16/1995	12/31/1996
SLEEPMED THERAPICS INC	8700 STEMMONS FRWY STE 135	DALLAS	75320	10431334001	00009	03/23/2006	07/01/2008
SPRING INTERIORS	FOUR WOODED GATE DR	DALLAS	75320	32007347217	00004	08/01/1997	11/03/2017
TICOR TITLE INSURANCE CO	12700 PRESTON RD #140	DALLAS	75320	19524108727	00023	04/01/1984	06/30/1985
VIRUSMD CORPORATION	6242 WALNUT HILL LN	DALLAS	75320	17528692233	00001	04/28/2000	09/30/2000
NENTOR NANAGEMENT INC	8144 WALNUT HILL LN SUITE 426 LB-47	DALLAS	75321	17521817795	00002	04/01/1990	12/25/1995
SURE START LIMITED PARTNERSHIP	4001 EXIDE DR	COOPER	75321	17528819356	00001	06/16/2000	12/31/2006
MAPLE CONVENIENCE STORE	4646 MAPLE AVE	DALLAS	75322	32005153062	00001	02/01/1993	12/01/1995
FAZIO'S	PARKER PLAZA EAST 1937 PARKER RD	PLANO	75323	17523323396	00001	11/15/1990	03/28/1993
MASTER'S TINT & DETAIL SHOP	9320 S R L THORNTON	LANCASTER	75323	32005169894	00001	01/10/1986	06/30/1986
EDISTEXTILE L L C	2050 N STEMMONS FREEWAY #7404	DALLAS	75324	32014015591	00001	01/01/2004	12/25/2010
JAMES PROPELLER & PARTS, A PARTNERSHIP	2410 VALWOOD PKWY	FORT WORTH	75324	12001986673	00001	10/01/2003	12/31/2004
LOTTY'S MEETING PLACE	4226 LAVACA TRAIL	DALLAS	75324	32022385945	00001	05/03/1993	01/01/1994
CUT-N-EDGE LAWN CARE	4906 LAHOMA ST	DALLAS	75325	32027580375	00001	01/31/1994	06/30/1994
FREE FLIGHT GALLERY	433 NORTH PARK CENTER	DALLAS	75325	32027923245	00007	11/16/1994	12/31/1994
THANASI'S IT'S ALL GREEK TO ME	FAIR PARK IN TOWER BLDG	DALLAS	75325	32006194941	00001	09/27/1991	12/31/1994
UTLEY CARPETS INC	7318 HARRY HINES	DALLAS	75325	17509285080	00002	09/01/1961	12/31/1968
CEDAR GLEN APTS	6363 W CAMP WISDOM RD	DALLAS	75326	17523479404	00006	02/01/1998	11/15/2001
HOMERS HOME CENTER #661	3200 CAMP WISDOM ROAD	DALLAS	75327	19527799316	00020	12/01/1980	03/31/1982
PEST CONTROL TECHNOLOGIES INC	11111 SHADY TRAIL STE 111E	DALLAS	75328	17522406879	00003	04/01/1992	11/01/1992
STEWARD PRINTING & ADVERTISING CO	10890 BEKAY-STE 500	DALLAS	75328	32027680753	00003	11/22/1985	12/01/1993
THE SHERWIN-WILLIAMS CO	10440 E NORTHWEST HWY	DALLAS	75328	13405268502	00157	04/01/1969	03/31/1977
ALICE CATHERINES TEA ROOM & SODA FOUNTAIN	80 HIGHWAY 150 ,W OF COURTHOUSE N SQUARE	COLDSPRING	75331	13632831775	00001	12/13/1997	12/31/2002
HANDICAPP OF TEXAS	7212 SKILLMANAPT 1117	DALLAS	75331	32016020177	00001	11/01/1993	01/01/1994
RACEWAY #979	8661 S HAMPTON DR	DALLAS	75332	32015468476	00001	08/01/2004	11/30/2005
HELEN PICKENS	55 SCENIC DRIVE	LONE OAK	75334	32005291870	00002	06/04/1992	12/31/1994
DRAWBAUGH CORP	10833 ALDER CIRCLE	DALLAS	75335	17515753766	00002	07/01/1986	03/31/1994
JACK'S LANCASTER REGIONAL AIRPORT CAFE	950 FERRIS RD STE 100	LANCASTER	75336	17516293309	00006	11/01/2021	
THE OG BABES ENTERPRISE LLC	15300 SEAGOVILLE RD UNIT 360552	DALLAS	75336	32074741508	00001	08/01/2021	
ABSOLUTE CLASS	PO BOX 398048	DALLAS	75339	32023048302	00002	01/25/2000	03/31/2000
ALL-PRO LAUNDRY & DRY CLEANERS	4488 SOUTH MARSALIS AVENUE	DALLAS	75339	32022754322	00001	01/01/1993	06/30/1993
PO BOX 397731	UNKNOWN	DALLAS	75339	32018891039	00001	12/01/2005	12/01/2005
PO BOX 397731	UNKNOWN	DALLAS	75339	32018891039	00001	04/01/2006	04/01/2006
PO BOX 397731	UNKNOWN	DALLAS	75339	32018891039	00001	01/13/2007	01/13/2007
PO BOX 397731	UNKNOWN	DALLAS	75339	32018891039	00001	06/01/2007	06/01/2007
TUCKER CLEANING SERVICES	1315 S BARRY_#138	DALLAS	75339	32010008137	00002	06/01/1998	11/01/1998
ALBION WOODS PUBLISHER	PO BOX 420230 WORLD TRADE CENTER	DALLAS	75342	32028365644	00001	06/01/1994	12/31/1996
AMBIANCE LTD	9071 WORLD TRADE CENTER	DALLAS	75342	17525977454	00004	05/01/1995	06/30/1999
AMEER TRADING ASSOCIATES INC	2050 STEMMONS FWY STE 7333	DALLAS	75342	17524143298	00003	07/01/1994	09/30/2001
ANN FUENTES	2050 STEMMONS FWY	DALLAS	75342	32005320174	00005	10/11/1999	12/31/2003
ASIAN TRADE INC	7303 WORLD TRADE CTR	DALLAS	75342	17514670144	00001	01/01/1975	07/31/2003
BILL REIMAN & ASSOCIATES INC	WORLD TRADE CENTER #10014	DALLAS	75342	17525790535	00001	05/01/1997	12/31/2015
CAROL FERRELL SALES	15549 WORLD TRADE CENTER	DALLAS	75342	32013776755	00002	04/01/2004	03/30/2008
CLASSICS BY CBI	2050 STEMMONS FRWY WORLD TRADE SPACE 11018	DALLAS	75342	15618333957	00001	01/01/1998	12/31/2003
CORNELL TRADING INC	370 WORLD TRADE CENTER	DALLAS	75342	11330916021	00001	02/12/1998	02/28/2006
DEBOURRAGE CORPORATION INTERNATIONAL	117A WORLD TRADE CENTER	DALLAS	75342	17526114271	00001	01/01/1997	01/01/2001
ERIK HAHN & ASSOCIATES INC	308 WORLD TRADE CENTER BOX 420427	DALLAS	75342	17515008914	00002	01/01/1988	12/31/2012
F & Z DISTRIBUTING CO	8660 WORLD TRADE CENTER 2050 STEMMONS FREEWAY	DALLAS	75342	32006134020	00001	05/15/1986	
FAR EAST JEWELERS	WORLD TRADE CENTER #7917	DALLAS	75342	17526728922	00001	11/01/1996	12/31/1997
GEM REFLECTIONS	2050 STEMMONS #7517	DALLAS	75342	32009712574	00001	09/01/2001	12/31/2003
GEVANDOV LLC	WORLDTRADE CENTER 7531,2050 N STEMMONS FRWY	DALLAS	75342	14216540592	00001	12/13/2004	
GOLDEN KING'S TRADING CO	2050 STEMMONS FRWY #7703	DALLAS	75342	17215460142	00001	01/17/2003	12/31/2007
GOLDEN KING'S TRADING COMPANY	7703 WORLD TRADE CENTER	DALLAS	75342	30119255385	00001	01/01/1997	12/31/2002
GRAHAMS ON FIVE	2050 STEMMONS FRWY #506	DALLAS	75342	32028428327	00001	01/21/2000	11/07/2001
IKAT PACIFIC	606 WORLD TRADE CENTER	DALLAS	75342	17526811256	00001	11/12/1996	12/31/1997
LAMOS BROTHER & COMPANY	8850 FAIR OAK CROSSING	DALLAS	75342	32027873713	00001	08/01/1990	12/31/1991
MBC INC	475 WORLD TRADE CENTER	DALLAS	75342	32021123768	00002	01/01/1998	12/31/1998
R E SWANN CO	WORLD TRADE CENTER #10063	DALLAS	75342	17511904108	00004	02/01/1996	12/25/2009
RAAUM GROUP INC	2050 N STEMMONS FWY #158	DALLAS	75342	17526482827	00004	04/01/2000	12/25/2008
ROMANCING THE STONE INC	2050 STEMMONS STE 7517	DALLAS	75342	14215848418	00001	10/01/2003	
S C INTERIORS INC	4026 TM	DALLAS	75342	17515024754	00001	10/12/1976	12/31/2010
SILVER EMPORIUM	2050 N STEMMONS FWY # 7711	DALLAS	75342	12019227763	00001	01/01/2005	12/31/2008
TURTLECREEK TRADING CO INC	8402 WORLD TRADE CENTER	DALLAS	75342	17526873751	00001	05/01/1998	12/31/2005
UNIVERSAL AMBIANCE INC	PO BOX 420315	DALLAS	75342	17525977454	00003	09/01/1997	03/31/1998
WORLD OF AMBIANCE INC	9071 WORLD TRADE CENTER	DALLAS	75342	17525537670	00002	01/01/1998	06/30/1999
SINGING NEEDLES	9 MI N AND 1 MI E OF IDALOU IN BECTON	LORENZO	75343	32029892810	00005	10/01/1980	12/25/1985
DAMKROGER COMMERCIAL SERVICES	4152 HARVEST HILL ROAD #1056	DALLAS	75344	32028555608	00002	04/01/1990	09/30/1993
SHIRLEY'S HAIR & NAILS	4041 W WHEATLAND VILLAGESUITE 222	DALLAS	75347	32028804121	00002	12/17/1993	01/01/1994
BOB'S UNLIMITED	201 WEST MAIN	ARCHER CITY	75351	32023341863	00001	03/01/1988	05/17/1988
FRANKS MARINA	HWY 3126 & OLD HWY 190	BLANCHARD	75351	32032172812	00001	04/01/1985	12/31/1987
A WORLD OF DESIGNS	9978 MONROE DR SUITE 305	DALLAS	75354	30115212554	00001	04/01/1992	06/30/1992
AMERICAN MUSCLES BIKES	PO BOX 542046	DALLAS	75354	32009002323	00001	10/01/1998	12/31/2000
ANNETTE	PO BOX 541565	DALLAS	75354	32022889755	00003	08/01/1993	12/31/1994
APS SERVICES	PO BOX 542903	DALLAS	75354	32022365806	00003	01/01/1990	12/31/1990
CENTREPOINT	5909 BIRCHBROOK #107	DALLAS	75354	32029144162	00001	12/01/1990	10/18/1991
F & F AUTO SALES	4889 BERNAL SECTIONS B	DALLAS	75354	32015776381	00001	09/10/2004	09/30/2004
FUN TIME DELIGHTS	10788 HARRY HINES BLVD	DALLAS	75354	32006488285	00001	11/28/1991	11/08/1993
LUNCH STOP GTE/CCC	9999 W TECHNOLOGY BLVD CUSTOMER CARE CENTER	DALLAS	75354	32005154409	00001	03/07/1999	08/31/2000
MARIO REYES	PO BOX 541531	DALLAS	75354	32006787686	00002	01/17/1993	06/30/1994
MOBILITY SCIENCE CENTER %DALLAS REHAB	9713 HARRY HINES BLVD	DALLAS	75354	17702347695	00001	12/01/1991	10/01/1992
NATIONAL PRECISION PRODUCTS COMPANY	10549 DENTON DR	DALLAS	75354	17521192728	00001	10/11/1985	07/01/1990
NPP LIQUIDATING COMPANY INC	2848 REWARD LANE	DALLAS	75354	17521192728	00003	09/01/1989	12/31/1994
OAK BEVERAGE DALLAS COMPANY INC	2928 REWARD LANE	DALLAS	75354	30114243873	00001	01/15/1991	12/31/1991
RENTAL SOURCE INC	9995 MONROE # 123	DALLAS	75354	17525590356	00001	10/07/1994	07/01/1995
ROUNDS & PORTER CO	9233 DENTON DRIVE	DALLAS	75354	19306090747	00022	09/23/1987	05/01/1993
SOL MEDIA INC	PO BOX 542255	DALLAS	75354	17525755918	00001	11/01/1994	12/31/1997
SPECTRUM VIDEO & AUDIO	PO BOX 542153	DALLAS	75354	32005042067	00001	06/01/1996	06/01/1996
T-SHIRTS $ K&B	25001 WEBB CHAPEL EXT APT 1307	DALLAS	75354	32022902004	00001	05/24/1996	06/30/1996
TLE CORPORATION	2944 CONGRESSMAN	DALLAS	75354	17524017294	00001	12/01/1991	01/01/1994
TREESCAPES	2455 MANAHA	DALLAS	75354	17521948251	00001	10/01/1987	06/30/1989
WILDCATS & BEARS INC	10529 OLYMPIC DR #101	DALLAS	75354	17519458313	00006	09/01/1992	07/31/1995
GO GET A QUOTE	P.O.. BOX 550486	DALLAS	75355	32005507259	00003	03/01/2009	03/31/2009
J Y SCHOONMAKER CO INC	PO BOX 550489	DALLAS	75355	17510223732	00004	01/01/1996	12/31/1996
KANE'S JUDGMENT RECOVERY SERVICES	OFF 635 & MILLER RD, ON MARKISON RD @ POST OFFICE	DALLAS	75355	32032417183	00001	06/01/2000	09/30/2000
MILLICENT MAN CLEANING SERVICE	PO BOX 550422	DALLAS	75355	32013646610	00001	01/30/2004	12/25/2006
RJ JANITORIAL	11330 AMANDA LN	DALLAS	75355	32011217927	00001	06/25/2003	12/25/2004
SNYDER & ASSOCIATES	9911 MILLTRAIL DR	DALLAS	75355	32029128710	00002	05/01/1994	12/31/1994
THE DALLAS COMMUNITY NEWS	2307 GERBER DRIVE	DALLAS	75355	32029197814	00003	01/01/1999	12/25/1999
TOM HUNT TEXTILES INC	11211 PETAL STREET	DALLAS	75355	17515318412	00002	04/01/1988	10/01/1994
TRANSADVAREE CORP	PO BOX 551729	DALLAS	75355	32001997785	00001	10/21/1997	10/21/1997
TRIBAL SCREAM DESIGNS	PO BOX 551325	DALLAS	75355	17527064277	00001	05/01/1997	12/31/2000
ULTRA TECH CABLING SERVICES	9944 WALNUT #2056	DALLAS	75355	32032038963	00001	02/01/1988	10/01/1989
AA TOOL SUPPLY	I-20 TO CANTON 198S 4&1/2 TO FM 3227 RIGHT 8 MILES	CANTON	75356	32007651758	00001	02/16/1998	03/31/2007
ASID CO INC	9249 KING JAMES RD	DALLAS	75356	11129109093	00011	06/01/1989	08/31/1990
BHC COMPANY	1250 WEST MOCKINGBIRD LANE	DALLAS	75356	12229938969	00001	12/01/1989	12/25/1993
BROWN INDUSTRIES INC	8747 GOVERNORS ROW	DALLAS	75356	17528962347	00001	11/01/2001	07/06/2005
DALLAS ZOOLOGICAL SOCIETY (FUNDRAISER)	650 S RL THORTON FRWY	DALLAS	75356	17528579216	00002	09/18/2004	09/18/2004
DFW TRAILERS INC	8003 AMBASSADOR ROW	DALLAS	75356	17522935398	00001	09/06/1989	02/15/1992
DRESSER-RAND COMPANY	8901 DIRECTORS ROW	DALLAS	75356	11612897295	00004	08/01/1987	05/01/1993
FIRST INTERSTATE BANK BROOKHOLLOW	1440 W MOCKINGBIRD LANE	DALLAS	75356	17518421593	00001	06/19/1987	12/31/1988
INTELECON A-V	P O BOX 560863	DALLAS	75356	17525583328	00001	10/01/1994	12/31/1994
JR DESIGN ASSOCIATES	9106 CHANCELLOR RD	DALLAS	75356	32023628533	00001	01/11/1994	12/31/1994
LONE STAR GENERAL CONSTRUCTION	UNKNOWN	DALLAS	75356	32003337907	00001	01/01/2001	03/30/2003
MSC INDUSTRIAL SUPPLY	9225 KING JAMES RD	DALLAS	75356	11355265064	00014	04/01/1997	05/31/2009
MSC INDUSTRIAL SUPPLY ENGINEERED PRODUCTS	9249 KING JAMES RD	DALLAS	75356	11355265064	00009	10/01/1990	03/31/1997
NAYLOR COMMERCIAL INTERIORS INC	2118 IRVING BLVD	DALLAS	75356	17521361455	00002	10/01/1988	12/31/1992
PREMIERE DISTRIBUTORS INC	6333 MAPLE	DALLAS	75356	17521560486	00001	02/17/1987	12/31/1989
REAL CLEAN WINDOW CLEANING COMPANY	4881 GRETNA	DALLAS	75356	32020974781	00002	12/01/1991	09/30/1993
SMITH ALARM SYSTEMS	7777 CARPENTER FRWY	DALLAS	75356	17505641708	00002	10/01/1987	06/30/2005
STROUD AND ASSOCIATES INC	2150 IRVING BLVD	DALLAS	75356	17518227057	00003	11/01/1988	04/01/1994
SUPERIOR SLIDES INC	2600 STEMMONS #162	DALLAS	75356	17516059718	00001	07/01/1978	04/01/1992
SUSPENSION COMPONENTS CO	4743 NORMA LN	DALLAS	75356	32028635582	00001	04/01/1992	09/30/1992
TEXAS KENWORTH CO - 7-S DISTRIBUTION	3832 CASH RD	DALLAS	75356	17512470935	00018	07/01/1987	07/01/1991
TEXAS KENWORTH CO - 7-S TRUCK RENTAL	2828 CHALK HILL RD	DALLAS	75356	17512470935	00019	07/01/1987	02/01/1989
TEXMO	P O BOX 560388	DALLAS	75356	30115176346	00001	07/01/1986	07/01/1986
TRIANGLE TRAILER REPAIR COMPANY	8003 AMBASSADOR ROW	DALLAS	75356	32007545919	00002	07/01/1989	02/15/1992
UNITED SPECIALTY ALLOYS INC	3435 JANE LANE	DALLAS	75356	17520715875	00002	05/01/1988	01/01/1993
3251 WEST COMMERCE	PO BOX 560525	DALLAS	75356	17526246370	00001	04/30/1998	04/30/1998
7-S TRUCK RENTAL	2828 CHALK HILL RD	DALLAS	75356	17522560220	00002	01/01/1989	09/30/1992
7-S TRUCK RENTAL	IH 30	WEST TEXARKANA	75356	17522560220	00001	01/01/1989	06/30/1989
DALLAS CHRISTIAN SCHOOL	PO BOX 570249	DALLAS	75357	17510048600	00003	09/01/2003	09/01/2003
MSI	6020 SPLIT TRAIL	MANSFIELD	75357	15824204125	00003	10/22/1998	10/31/1999
RALLS DAIRY QUEEN	LUBBOCK HWY	RALLS	75357	17514770324	00002	09/01/1975	04/30/1985
SECLUDED FASHIONS	2728 N BERKMAN # 109	DALLAS	75357	32010390444	00002	01/01/2001	03/30/2003
VERTICAL GROUP	9821 HUMMERWOOD	DALLAS	75357	32005365708	00004	10/01/2003	12/31/2003
3M	HWY 16 SOUTH 14 1/10 MILES FROM HWY 59	FREER	75357	32008529250	00005	01/01/2002	12/31/2006
3M	7594 HIGHWAY 16 SOUTH	FREER	75357	32008529250	00006	01/01/2007	12/25/2013
SOLRAC NAVI SERVICES	1317 RIVEROAKS DR	FLOWER MOUND	75358	32005866960	00002	07/15/2001	12/31/2001
ALLIED JANITORIAL SYSTEMS OF DALLAS INC	PO BOX 595215	DALLAS	75359	17524736935	00001	10/01/1994	04/01/1995
ARIEL BUILDERS INC	5020 VICTOR	DALLAS	75359	30113706458	00002	04/01/1991	04/14/1994
JOHN PALMER, LEWIS, RADFORD	PO BOX 595037	DALLAS	75359	32002875055	00001	10/10/2000	09/30/2016
PRINCE OF WALES	P O BOX 595085	DALLAS	75359	30116721892	00001	03/01/1995	03/01/1995
SERVTEL INC	PO BOX 595789	DALLAS	75359	17522860208	00001	08/01/1993	07/01/1997
STRINI/DAY	714 VALENCIA	DALLAS	75359	17520033105	00004	07/01/1989	12/31/1989
WIDGET RECORDS LLC	BANDSHELL ON THE GROUNDS OF FAIR PARK	DALLAS	75359	17527718492	00001	11/17/1998	06/30/2003
ABT EXECUTIVE SUITES	9901 E VALLEY RANCH PKY STE 2000	IRVING	75360	32008987128	00004	04/01/1998	11/30/2002
ABT EXECUTIVE SUITES	9901 E VALLEY RANCH STE 2000	IRVING	75360	10436644057	00001	10/01/2002	12/31/2009
BIXLER DISTRIBUTING INC	12046 TAVEL CIRCLE	DALLAS	75360	17516578295	00005	10/01/1989	10/02/1989
PLAN B ADVERTISING AND DESIGN	5627 MERRIMAC	DALLAS	75360	17527805208	00001	07/01/1999	12/31/2001
STAR PRODUCTION INC	PO BOX 600577	DALLAS	75360	17519408573	00002	12/01/1999	12/01/1999
WESTERN GULF	PO BOX 600005	DALLAS	75360	17512336136	00001	12/31/2001	12/31/2001
CRATE MECHANICAL CO INC	9318 SPENCER HWY	DEER PARK	75361	17416902454	00002	07/01/1979	03/22/1980
CASON KORNER STORE	HWY 11 & 144	DALLAS	75363	32001222192	00001	01/12/1999	07/29/2001
PRECISION ALIGNMENT SERVICE	816 N 6TH	KINGSVILLE	75363	32029035725	00002	04/01/1975	04/30/1977
S & W DRIVE INN	200 YDS OFF 105 ON 1774	PLANTERSVILLE	75363	32023627956	00001	07/15/1978	09/30/1978
THE JEAN SCENE	306 E KLEBERG	KINGSVILLE	75363	17418787598	00001	07/01/1976	09/30/1978
HOPS USED CARS	930 W KING	KINGSVILLE	75365	30002885785	00001	01/01/1977	05/30/1977
EAGLE PROJECT MANAGEMENT	3601 CENTENARY	DALLAS	75367	17525509745	00001	03/01/1994	04/01/1995
